work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Science Manager,Data Science and Research,USD,299500.0,299500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Science Manager,Data Science and Research,USD,245100.0,245100.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,USD,155000.0,155000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analytics Manager,Leadership and Management,USD,140000.0,140000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,188500.0,188500.0,United States,Senior,full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,117000.0,117000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Senior,full-time,In-person,United States,M
2023,BI Analyst,BI and Visualization,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,BI Analyst,BI and Visualization,USD,135000.0,135000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,153600.0,153600.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,106800.0,106800.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,125000.0,125000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,90000.0,90000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,94000.0,94000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,175000.0,175000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,145000.0,145000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,175000.0,175000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,148750.0,148750.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,153400.0,153400.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,122700.0,122700.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,260000.0,260000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,175000.0,175000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,186300.0,186300.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,153400.0,153400.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,122700.0,122700.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,175000.0,175000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,185900.0,185900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,121700.0,121700.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,153600.0,153600.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,106800.0,106800.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,247500.0,247500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,172200.0,172200.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,310000.0,310000.0,United States,Executive,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,239000.0,239000.0,United States,Executive,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,125000.0,125000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,149076.0,149076.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,82365.0,82365.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,146000.0,146000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,75000.0,75000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,139500.0,139500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,109400.0,109400.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139500.0,139500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,109400.0,109400.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,149600.0,149600.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,102000.0,102000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,80000.0,98432.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,40000.0,49216.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85500.0,85500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,185900.0,185900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,121700.0,121700.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,100000.0,100000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,145000.0,145000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,125000.0,125000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,201000.0,201000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,122000.0,122000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,252000.0,252000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,129000.0,129000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,201000.0,201000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,122000.0,122000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,full-time,In-person,United States,M
2023,Data Manager,Leadership and Management,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,190000.0,190000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,180000.0,180000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,275300.0,275300.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,183000.0,183000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,116000.0,116000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,160000.0,160000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,175000.0,175000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,160000.0,160000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,153600.0,153600.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106800.0,106800.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85000.0,85000.0,United States,Entry-level,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Entry-level,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,225000.0,225000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,156400.0,156400.0,United States,Senior,full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,150000.0,150000.0,United States,Senior,full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,120000.0,120000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,163800.0,163800.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,126000.0,126000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,145000.0,145000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,90000.0,90000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,95000.0,95000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,85500.0,85500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,167500.0,167500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,106500.0,106500.0,United States,Senior,full-time,In-person,United States,M
